score	bar_type	drain_tot	strkm_tot	upstr_bars	Slope_perc	Q2_m3_s	w_W_m2_ST	hydro_rof	struct_rof	geo_rof	ave_Value	afAve_Value	max_Dif	Observed_Date	unique_id	featureid
0.991	2	6.6645	9.851890292	11	4.02	3.730624654	207.1674213	0.341285843	0.761993442	0.090664573	NA	NA	NA	10/10/2014	3206	201479327
0.940586093	2	5.1444	7.438360743	9	3.45	2.993637318	159.2660923	0.190095246	0.735042403	0.851028538	0.000867792	2.923590703	2.923590703	07/05/2016	3209	201479492
1	2	15.0327	21.65573909	26	1.9	12.25998697	177.5019919	0.350308413	0.428475015	0.285019106	0.022680506	1.34053729	2.317857015	10/10/2014	3101	201479119
0.858157016	1	5.4594	7.671754997	10	3.45	2.993637318	159.2660923	0.986455728	0.65165558	0.457289158	0.003261494	2.746993057	5.70528099	07/05/2016	3210	201479316
1	2	2.5272	2.249493163	3	7.3899999	1.626993979	251.5023426	0.541950474	0.32284724	0.884632836	0	0	0	09/12/2014	2806	201478793
0.96	2	12.5235	18.2467935	23	2.26	6.187260332	149.9899856	0.652356876	0.161897193	0.552018572	0.066801795	3.9832787	17.14820683	10/10/2014	3211	201479316
0.67	1	3.8124	6.510811202	20	3.73	1.84927688	135.3363425	0.192795351	0.792608486	0.312751563	NA	NA	NA	NA	2284	201478241
0.658	1	0.1413	0.528438441	2	1.97	0.220990502	24.70914214	0.203516911	0.488688153	0.588172868	NA	NA	NA	NA	2280	201478240
0.1	1	0.0396	0.363641695	1	1.97	0.220990502	24.70914214	0.263022346	0.637997626	0.490687619	0	0	0	06/09/2015	2279	201478240
0.647	1	17.5248	20.84015912	17	3.3599999	7.393183649	243.758429	0.965976639	0.496708293	0.729393338	0	0	0	NA	2068	201478012
0.951	2	5.9868	7.631317754	13	6.6300001	2.939291385	303.2770088	0.541929337	0.977261907	0.165584772	NA	NA	NA	07/17/2014	1674	201477659
0.704	1	0.7326	2.437864891	2	17.9300003	0.463126646	325.5628284	0.081717248	0.83540788	0.739020195	0	0	0	06/30/2014	1714	201477626
0.675	1	0.1017	0.028704307	0	8.5100002	0.715732696	192.0921562	0.282602019	0.41920547	0.907964155	0	0	0	NA	1939	201477844
0.3	1	0.4365	1.5064675	0	9.1899996	0.339094853	142.7843872	0.817874361	0.854429434	0.327173645	0.004671344	2.248250982	5.78505294	06/27/2014	1880	201477957
0.865534627	1	1.5741	1.855581373	1	6.6900001	0.948567491	173.8460675	0.314085232	0.988561245	0.628972444	0	0	0	05/31/2016	2538	201478541
0.604	1	4.3695	5.391710634	3	2.54	2.261832616	101.9221491	0.231767709	0.593769767	0.307274698	0.000235996	0.795071113	0.797635445	06/20/2014	1771	201477687
0.955	1	134.7093	206.2563696	157	0.82	45.33588092	147.3124693	0.890462596	0.761474188	0.248305389	7.65E-05	0.042952991	0.042952991	NA	2033	201477957
0.873	2	13.473	21.26359703	20	5.1999998	6.156029541	344.2376011	0.530854024	0.86669926	0.356526989	0.000235996	0.795071113	0.797635445	06/20/2014	1769	201477773
0.62	1	0.3645	0.392471658	1	7.4499998	0.724624889	169.2066847	0.728795762	0.729471378	0.185215609	0	0	0	NA	2762	201478716
1	1	3.5721	4.500636036	6	4.5700002	1.818644487	164.4351856	0.341174665	0.767879441	0.788756768	NA	NA	NA	10/30/2015	2524	201478532
1	1	3.5721	4.510501783	7	4.5700002	1.818644487	164.4351856	0.773511279	0.315146932	0.312485497	NA	NA	NA	10/30/2015	2522	201478532
0.39	1	3.7926	4.677235202	8	4.5700002	1.818644487	164.4351856	0.772845731	0.050494403	0.665488743	0	0	0	11/12/2014	2523	201478532
0.39	1	3.7926	4.685354134	9	4.5700002	1.818644487	164.4351856	0.889813812	0.74830639	0.339008636	0	0	0	11/12/2014	2527	201478532
0.255	1	1.7271	1.615805552	1	0.67	1.12607059	18.9697782	0.343689182	0.941595632	0.602046114	0.001127127	1.084940051	1.48175863	06/12/2015	2422	201478412
0.829	1	1.8423	2.598054833	2	6.9000001	1.013229538	185.3137519	0.768935088	0.663434935	0.732316601	0.239075005	0.95149875	2.901731478	11/12/2014	2518	201478620
0.496	1	5.7627	7.797126104	15	1.9	3.291214595	91.96791208	0.970839935	0.952502036	0.223137172	0	0	0	10/28/2014	2529	201478529
0.173	1	1.1592	2.365352119	0	3.46	1.074409279	95.68979189	0.701406035	0.966269997	0.346868154	0	0	0	06/19/2014	1922	201477832
0.496	1	5.805	7.829035489	16	1.9	3.291214595	91.96791208	0.394836701	0.141231336	0.606047885	0	0	0	10/28/2014	2533	201478529
0.496	1	5.8068	7.877212986	17	1.9	3.291214595	91.96791208	0.606857379	0.30167788	0.923504818	0.001640878	0.315892455	0.325865333	10/28/2014	2532	201478529
0.677	1	1.8702	1.872709781	3	0.67	1.12607059	18.9697782	0.20569697	0.069676968	0.934268248	0.012082681	1.428300133	2.725459652	NA	2423	201478412
0.994	2	214.3584	323.2377967	270	0.28	65.14701173	60.29897285	0.450897703	0.205048924	0.66882919	0	0	0	10/28/2014	2427	201478413
0.496	1	5.841	7.897057174	18	1.9	3.291214595	91.96791208	0.016003709	0.827711822	0.97031739	0.001775064	0.543653622	0.953816817	10/28/2014	2530	201478529
0.455	1	27.5688	37.06039443	47	2.26	10.84161863	198.5455381	0.14470304	0.213848588	0.259741312	0	0	0	10/31/2014	2272	201478288
0.545	1	27.5499	37.02015791	46	2.26	10.84161863	198.5455381	0.159106955	0.594510719	0.382501288	0.032408134	1.240715947	2.725459652	10/31/2014	2271	201478288
0.662	1	1.233	1.660594905	3	7.4499998	0.724624889	169.2066847	0.213245124	0.52701642	0.605485317	NA	NA	NA	NA	2764	201478716
0.82	1	23.2902	29.60009728	24	1.38	10.64441294	120.1280904	0.764802331	0.970922157	0.815246934	0.012082681	1.428300133	2.725459652	NA	2276	201478240
1	2	79.0371	90.5183008	59	0.73	27.89667573	102.8735507	0.711722982	0.167385755	0.289210753	0.027777584	0.974819574	3.322586181	07/07/2014	1937	201477838
0.078947156	1	0.9207	2.050351423	0	12.6800003	0.594504522	260.8563881	0.166854607	0.116361127	0.806255113	0.022505025	0.454008557	0.839426284	05/18/2016	2327	201478299
0.763	1	0.2934	1.052118316	0	11.8000002	0.338690483	183.2264396	0.943611987	0.45024031	0.679666203	0.030566637	1.019594056	3.810271821	06/19/2015	1931	201477838
1	1	0.4446	1.189739252	1	11.8000002	0.338690483	183.2264396	0.780923475	0.88859478	0.98698027	0	0	0	07/07/2014	1934	201478033
0.58	1	0.0486	0.127684688	1	7.79	0.299930737	113.8289092	0.704272456	0.458930829	0.470012464	0	0	0	NA	2135	201478104
0.59	1	0.0441	0.096556968	0	7.79	0.299930737	113.8289092	0.275999078	0.124348444	0.500121569	0	0	0	NA	2134	201478104
0.635693305	1	1.0071	0.933429289	0	4.8200002	1.284648035	145.7618137	0.5566415	0.729675624	0.067103817	0	0	0	05/23/2016	2472	201478472
0.592	1	0.117	0.422445949	0	15.5699997	0.123552915	146.0224842	0.513356016	0.476118174	0.24947249	0	0	0	NA	2822	201478795
0.594	1	0.09	0.059135409	0	4.5799999	0.173369542	50.88110137	0.786902991	0.342935611	0.834470967	0	0	0	NA	2041	201477963
1	1	107.6202	159.2816303	114	0.99	37.31569722	161.3561825	0.059957549	0.856168153	0.86238053	NA	NA	NA	06/19/2014	1599	201477451
0.5	1	0.2835	0.272424462	0	4.7800002	0.986343096	126.6620613	0.031988285	0.097535971	0.354760585	0	0	0	05/29/2015	2479	201478480
NA	1	0.8424	1.400209437	2	4.5500002	0.517833313	87.35968093	0.5403721	0.118372192	0.25572213	0	0	0	06/13/2016	1468	201477287
1	2	108.5355	161.0346887	117	0.96	37.59828431	157.0579297	0.14651134	0.766016751	0.746536736	0.005504774	4.636395563	10.21987871	06/20/2014	1593	201477451
0.519674259	1	0.2853	1.37836033	0	9.3299999	0.202806092	112.1054613	0.714026436	0.871435066	0.06932936	0.000871721	0.139848884	0.139848884	06/07/2016	1613	201477459
0.804255674	1	3.3075	4.095559466	7	3.54	1.994896336	133.4037553	0.675982653	0.638220575	0.219259515	0.017561235	2.517608611	2.879240834	05/31/2016	1733	201477839
0.078947156	1	0.1764	0.393058208	0	14.6000004	0.20375264	175.8365365	0.590818757	0.485916151	0.430489682	0.000871721	0.139848884	0.139848884	06/07/2016	1640	201477514
NA	1	0.4761	0.590828364	0	4.98	0.346988677	78.26933196	0.231625307	0.688613671	0.354236384	0	0	0	06/30/2014	2059	201478005
0	1	0.1026	0.192053904	0	10.9200001	0.232910482	140.6118073	0.28980334	0.524777826	0.852230718	0.000871721	0.139848884	0.139848884	05/06/2015	1677	201477571
0.686	1	9.5319	15.87466292	16	4.0700002	5.137211056	246.1289864	0.453055203	0.177119599	0.860689461	0.003342711	2.502576245	3.706877416	06/23/2014	2144	201478115
0.509	1	0.6786	0.930389375	1	7.96	0.3904407	132.7074311	0.898607915	0.900199307	0.209646745	8.05E-07	0.001355706	0.001355706	07/18/2014	2728	201478664
0	1	0.2313	0.387134431	0	7.96	0.3904407	132.7074311	0.904664137	0.890605239	0.566895586	0	0	0	06/12/2015	2727	201478664
1	1	0.3537	1.037132784	1	12.7200003	15.34558707	1329.485195	0.110314985	0.100389664	0.362725941	7.61E-05	0.001934914	0.001934914	09/17/2015	2812	201478775
1	2	12.9645	19.28704142	18	4.1300001	6.73189445	285.906049	0.877258873	0.080644003	0.742187316	0	0	0	07/07/2014	1812	201477790
0.577	1	0.4005	0.729306129	0	9.1300001	0.391829429	152.483882	0.670758096	0.014258356	0.159668502	0	0	0	NA	2259	201478229
0.577	1	0.4446	0.747509029	1	9.1300001	0.391829429	152.483882	0.984201636	0.414028638	0.156465574	NA	NA	NA	NA	2260	201478229
0.938	1	54.675	72.65768705	79	1.1799999	18.41524846	135.1062409	0.855950311	0.182051047	0.295537654	NA	NA	NA	NA	2456	201478495
0.62	1	1.0224	2.360167635	2	9.6800003	1.299551728	294.4264265	0.992844267	0.237854975	0.050269645	0	0	0	NA	2255	201478229
0.991	2	13.3947	20.04152597	19	4.1300001	6.73189445	285.906049	0.794234386	0.510851588	0.819160911	2.86E-05	0.048173975	0.048173975	07/07/2014	1813	201477790
0.7	1	1.503	1.94546548	1	4.4699998	0.743559144	102.8418531	0.8123026	0.560773459	0.110879368	NA	NA	NA	NA	2461	201478516
0	1	1.2474	2.27620296	2	8.6000004	0.922025657	220.3304924	0.839822186	0.344381085	0.76332529	0.006680572	0.323839539	0.449913895	07/07/2014	1808	201477720
0.696	1	0.9711	0.723462924	0	3.97	0.394393305	66.52117445	0.202604619	0.874895253	0.979944976	0.000149039	0.00125528	0.00125528	06/19/2015	2437	201478435
0.815117517	1	0.3033	0.691636961	0	9.9799995	0.770943256	233.8009973	0.348535379	0.627589597	0.397213824	0	0	0	06/07/2016	1971	201477880
0.556	1	0.1458	0.277319196	0	10.3999996	0.380119991	171.079633	0.095062587	0.049713323	0.707871268	0	0	0	NA	1851	201477767
0.138	1	0.2727	0.519406542	0	11.6999998	0.299646222	170.8814377	0.632396998	0.270836653	0.532637655	0.009423526	0.415004693	0.573381708	06/22/2015	1913	201477818
0.986	2	0.3231	0.792778197	1	11.6999998	0.299646222	170.8814377	0.092790395	0.096446354	0.485204021	0.005676656	2.732093498	4.771304785	07/07/2014	1914	201477818
NA	1	231.8715	297.4436972	229	2.3	88.81302208	578.3234232	0.384520958	0.45723679	0.792885552	0.001148017	0.429741009	0.727477503	05/19/2016	2212	201478184
0	1	1.1655	1.301635242	1	12.6899996	0.0203	48.44	0.761408317	0.082652899	0.782383569	NA	NA	NA	10/30/2014	2198	201478171
0	1	2.6982	2.395654879	4	13.3100004	1.246235092	396.4447661	0.875807021	0.10173108	0.404166789	5.92E-05	0.000840378	0.000840378	07/21/2014	2581	201478570
0.89949282	1	1.9899	1.412756683	0	3.5699999	1.075861962	98.79867397	0.910289888	0.429078724	0.274502627	0.129948742	0.752229056	0.985043678	05/23/2016	2579	201478570
1	1	0.9162	1.387879092	0	7.1700001	0.920813442	183.573343	0.505811699	0.286054637	0.282184556	0	0	0	07/07/2014	2157	201478123
0.884	1	0.4653	0.564011632	2	0.61	0.303829293	8.971174368	0.055233661	0.342608259	0.755120448	NA	NA	NA	06/17/2015	2083	201478033
0.586	1	1.4022	0.614086495	2	5.8099999	1.659748065	199.710935	0.683841471	0.198817834	0.726928903	NA	NA	NA	NA	2684	201478692
0.749	1	0.0171	0.089466795	1	0.61	0.303829293	8.971174368	0.029669407	0.935012225	0.174558469	NA	NA	NA	06/17/2015	2082	201478033
1	1	0.0027	0.018549595	0	0.61	0.303829293	8.971174368	0.646659499	0.480900046	0.741449717	NA	NA	NA	06/17/2015	2081	201478033
0.003	1	0.1764	0.633110271	0	12.5600004	0.303683594	184.6736575	0.195518532	0.677088682	0.85948204	0.000382318	0.06962314	0.06962314	05/11/2015	1801	201477711
NA	1	1.0602	1.161470855	0	8.75	0.774240713	205.423766	0.242375477	0.150638947	0.598019813	0	0	0	06/25/2014	2038	201477962
0.839019484	1	1.314	3.716014301	2	7.8099999	0.917774521	199.6290134	0.857102655	0.859942052	0.964310645	0.082862103	9.626290567	17.73305554	05/19/2016	1825	201477769
0.881	1	1.3131	3.676041001	1	7.8099999	0.917774521	199.6290134	0.364917061	0.883244934	0.918889098	0	0	0	05/29/2015	1824	201477769
0.37	1	1.0332	3.447285584	0	7.8099999	0.917774521	199.6290134	0.538796501	0.577755492	0.260473198	0.000456601	0.011878675	0.011878675	07/08/2014	1823	201477769
0.659	1	0.1152	0.395432183	0	9.3100004	0.420355442	161.0507194	0.007976022	0.691465153	0.904326568	0	0	0	NA	2468	201478471
1	1	5.5881	8.794592082	4	3.1700001	2.752022978	140.3104223	0.433256914	0.923996727	0.190669356	NA	NA	NA	07/08/2014	1844	201477767
0.685	1	0.6831	0.835230699	0	9.3900003	2.655663714	408.2787526	0.264308261	0.06281343	0.213380874	0	0	0	NA	1369	201477174
0.611	1	0.6975	0.919528918	1	9.3900003	2.655663714	408.2787526	0.236537278	0.118757334	0.923780169	NA	NA	NA	NA	1372	201477174
0.6	1	0.7299	0.984212487	2	9.3900003	2.655663714	408.2787526	0.249990212	0.257695574	0.001013642	0	0	0	NA	1370	201477174
0.842	1	68.616	84.4628512	81	3.9000001	22.30511159	491.4410714	0.067679093	0.959525479	0.39169144	NA	NA	NA	NA	3123	201479267
0.079	1	0.7038	0.452626055	0	8.8599997	0.457150685	159.8335789	0.115077261	0.909098413	0.413752685	0	0	0	06/03/2015	3202	201479314
0.664	1	3.7755	3.781349063	2	13.3800001	1.735459784	470.2924704	0.172240912	0.349558395	0.638891974	NA	NA	NA	NA	3125	201479212
0.572	1	0.855	0.88356593	1	8.8599997	0.457150685	159.8335789	0.553038334	0.288936994	0.445368406	NA	NA	NA	NA	3203	201479314
0.666	1	1.143	1.316605857	1	9.3199997	0.63741357	198.5323036	0.762851239	0.404913462	0.569456786	NA	NA	NA	NA	3177	201479265
0.64	1	1.3995	2.47088536	3	5.7800002	0.847482679	141.970431	0.804821637	0.738084149	0.537257315	NA	NA	NA	NA	2841	201478826
1	2	1457.406	1672.329156	1188	0.23	344.235326	113.8571198	0.238240123	0.342007468	0.665545481	4.05E-05	0.010488515	0.010488515	06/10/2015	3192	201479317
0.585	1	1.4139	2.541576759	4	5.7800002	0.847482679	141.970431	0.354452015	0.641834882	0.061500515	NA	NA	NA	10/27/2014	2840	201478826
0.551	1	1.4157	2.59415518	5	5.7800002	0.847482679	141.970431	0.551191178	0.761740216	0.104118018	0.12813529	1.214311653	4.740085926	10/27/2014	2838	201478826
0.76	1	1.1682	1.628895189	1	7.4499998	0.781924908	175.7694593	0.264655279	0.288500205	0.746253658	NA	NA	NA	NA	2889	201478901
0.468	1	0.2817	0.648350184	2	4.1799998	1.234156597	123.8984946	0.528733132	0.177066167	0.741250134	NA	NA	NA	10/27/2014	3012	201479042
0	1	1.1943	1.695912548	2	7.4499998	0.781924908	175.7694593	0.877709846	0.860825439	0.014994508	0.006330307	1.093682238	5.186508557	10/27/2014	2888	201478901
0	1	1.2033	1.755005627	3	7.4499998	0.781924908	175.7694593	0.933615633	0.870672001	0.634216887	0.12813529	1.214311653	4.740085926	10/27/2014	2886	201478901
0.45	1	0.3744	0.731624548	3	4.1799998	1.234156597	123.8984946	0.890158745	0.982780998	0.530969988	0.006330307	1.093682238	5.186508557	10/27/2014	3010	201479042
0.355	1	0.1548	0.010550551	0	6.3699999	0.327381004	97.24578666	0.732823034	0.50186292	0.768651962	0	0	0	06/08/2015	3318	201479398
0.905	1	0.3312	0.357245646	1	6.3699999	0.327381004	97.24578666	0.864481216	0.256609135	0.279060754	7.07E-05	0.079365587	0.079365587	06/08/2015	3319	201479398
1	1	8.2071	11.4068395	13	3.26	4.035082079	174.7223317	0.296317338	0.122998422	0.278842971	NA	NA	NA	08/25/2014	3315	201479407
0.637	1	0.5391	0.810588359	0	3.0699999	0.566425662	61.64735643	0.970848926	0.974686509	0.330353768	0	0	0	NA	3472	201479752
0.622	1	0.3636	0.417413872	0	4.8499999	1.112314552	136.4772211	0.481379019	0.442358134	0.719778439	0	0	0	06/03/2015	3566	201480133
0.628	1	0.2799	0.15679739	0	9.4099998	0.273644491	131.3371545	0.519600903	0.021662309	0.411547805	0	0	0	06/08/2015	3134	201479229
0.6	1	3.5757	3.761577261	3	13.3800001	1.476073043	433.725217	0.268977956	0.260798887	0.53367404	NA	NA	NA	NA	2924	201478965
0	1	30.1617	38.87888391	29	3.8	10.80358393	333.2515266	0.514643343	0.408529997	0.269285808	NA	NA	NA	NA	3132	201479229
1	1	2.2689	3.744506703	0	4.4499998	1.504500589	145.6333383	0.312977861	0.291929586	0.48600507	0	1	60	07/29/2014	3442	201479875
0.186	1	0.6588	0.151446676	0	14.71	6.401328137	993.007092	0.970760932	0.347069782	0.930822325	0.010223907	1.435180913	3.066753954	09/11/2014	2896	201478904
1	1	1368.0873	1566.336785	1091	0.26	323.6812972	124.8063741	0.200652928	0.655251804	0.777542547	NA	NA	NA	NA	2914	201479025
NA	1	0.7713	2.035945098	1	8.1700001	0.592744674	167.826494	0.474278949	0.893705657	0.083746031	0	0	0	08/04/2014	2980	201479021
0.515	1	1.1727	2.802652851	2	8.1700001	0.592744674	167.826494	0.429770297	0.529452368	0.819632643	NA	NA	NA	NA	2979	201479021
0.631	1	4.2147	5.361511016	2	3.71	1.904889036	136.6197186	0.579313656	0.537742807	0.729247603	NA	NA	NA	NA	3055	201479078
0.989	2	3.3525	2.821540907	5	7.3899999	1.626993979	251.5023426	0.809752442	0.25563749	0.614836967	0.004641558	0.209898087	0.896609505	09/12/2014	2805	201478793
0.018	1	0.108	0.37219115	0	12.7200003	15.34558707	1329.485195	0.920848881	0.106611815	0.351632872	0	0	0	06/08/2015	2811	201478775
0.497	1	0.864	0.226878997	0	3.5	0.058975676	22.67822913	0.584948943	0.097487392	0.829797119	0.00177775	1.711211479	2.533180467	NA	3516	201479820
0.724	1	0.0738	0.014322975	0	5.3400002	0.277962318	75.11710865	0.871564019	0.347781921	0.153251174	0	0	0	06/08/2015	3237	201479335
0.623	1	2.2977	2.707080972	3	3.78	1.341656508	116.8199722	0.590221485	0.374677259	0.57841542	0	0	0	09/19/2014	2940	201478973
0.455260821	1	0.8262	0.535135565	2	5.6500001	0.462681022	102.5401456	0.050996426	0.06840278	0.354965755	0	0	0	04/28/2016	2937	201478973
0.243042141	1	1.3338	2.5698813	3	5.1799998	0.850433814	127.4543424	0.597326261	0.990920607	0.570901587	0.000980494	1.651642481	1.651642481	04/28/2016	3234	201479335
0.008	1	0.2358	0.104988545	0	7.9400001	0.311519803	118.2409654	0.64229966	0.910452378	0.013982935	0	0	0	06/08/2015	3337	201479432
0.271781364	1	1.395	1.521912717	2	2.6199999	2.415354573	108.6416495	0.631524165	0.239846363	0.41173206	0.002819487	1.583141972	3.255187415	04/28/2016	3248	201479432
0.751	1	1.4823	1.821285897	3	2.6199999	2.415354573	108.6416495	0.746070216	0.271103963	0.384328619	3.53E-06	0.005950134	0.005950134	06/08/2015	3249	201479432
0.333270231	1	0.5085	0.282451235	1	9.3699999	0.352689894	148.4706892	0.072509284	0.529573073	0.500057078	0	0	0	04/28/2016	2777	201478835
1	1	0.4545	0.12757515	0	9.3699999	0.352689894	148.4706892	0.025256399	0.940169473	0.406939961	0	0	0	06/05/2015	2776	201478835
0.186	1	0.3645	0.661679156	0	4.1100001	0.275609661	57.56966282	0.105506153	0.491871684	0.037104873	0	0	0	08/22/2014	3170	201479259
0.633	1	1.2636	1.539713501	2	3.02	0.694153879	67.13352463	0.295616934	0.669640822	0.603379543	NA	NA	NA	NA	2650	201478686
0.638	1	1.2132	1.425384419	1	3.02	0.694153879	67.13352463	0.994220939	0.58951257	0.942883419	0.005120718	3.833710739	7.673911892	NA	2649	201478686
0.655	1	1.1025	1.352016626	0	3.02	0.694153879	67.13352463	0.206435266	0.214525425	0.341099164	NA	NA	NA	NA	2648	201478686
1	1	1718.8686	2063.173552	1584	0.41	421.9574712	224.7102199	0.29574964	0.53764593	0.340641518	NA	NA	NA	NA	2653	201478621
0.763	1	12.9987	13.96600173	7	0.76	6.727243618	52.59407191	0.834333321	0.961383453	0.356817715	NA	NA	NA	NA	2013	201477939
0.684	1	2.709	3.540891174	5	2.1900001	1.64841	75.02074588	0.95575498	0.297948884	0.891136761	0.010276163	0.854824556	1.294959214	NA	2019	201477940
0	1	0.3528	0.453694726	4	1.67	0.267844475	23.06016642	0.796572088	0.201999922	0.520731359	0.012870063	0.734902417	1.003363886	NA	2296	201478241
0.695	1	0.3501	0.421607378	3	1.67	0.267844475	23.06016642	0.426815861	0.257283461	0.646803469	0.000325132	0.273842716	0.273842716	NA	2295	201478241
0.665	1	0.3465	0.368715882	2	1.67	0.267844475	23.06016642	0.587399433	0.621778963	0.404512038	0	0	0	NA	2294	201478241
0.689	1	0.3456	0.340898907	1	1.67	0.267844475	23.06016642	0.453089352	0.214972459	0.415428507	0.007814867	0.572354082	0.809532631	NA	2293	201478241
0.688	1	2.2536	3.382022043	7	1.23	1.324646574	37.77111103	0.453100445	0.674000885	0.756445296	8.19E-05	0.005256001	0.005256001	NA	2235	201478241
0.688	1	2.2536	3.376031933	6	1.23	1.324646574	37.77111103	0.234098057	0.363369516	0.212499435	0.034112467	1.502286281	2.00694911	NA	2234	201478241
0.631	1	1.4418	1.589931447	1	2.52	4.550547278	143.4290045	0.846913741	0.082556884	0.348446908	NA	NA	NA	NA	1895	201477785
0.677	1	0.9459	1.549084206	5	1.27	0.579343757	25.79149468	0.353538974	0.997303068	0.160818764	0	0	0	NA	2224	201478193
0.711	1	0.9414	1.498538416	4	1.27	0.579343757	25.79149468	0.224452199	0.048324053	0.5212063	0.000325132	0.273842716	0.273842716	NA	2223	201478193
0.711	1	0.9396	1.45748525	3	1.27	0.579343757	25.79149468	0.429896313	0.550814575	0.3237069	0	0	0	NA	2222	201478193
0.715	1	0.936	1.420829468	2	1.27	0.579343757	25.79149468	0.977243443	0.533982207	0.041588117	0	0	0	NA	2221	201478193
0.75	1	1.377	1.355367705	0	0.6	0.814074432	14.44401585	0.03292607	0.950730828	0.188675413	0	0	0	06/23/2014	1894	201477785
0.648	1	0.7578	1.066190847	1	0.46	0.682789771	10.14158824	0.266333403	0.695197988	0.319331226	0	0	0	NA	2022	201477940
0.568	1	0.6669	2.104561264	3	4.3600001	0.406073464	74.12990423	0.874473632	0.713492556	0.289743753	NA	NA	NA	NA	2740	201478717
0.589	1	0.6651	2.051699777	2	4.3600001	0.406073464	74.12990423	0.580722928	0.036905999	0.037909899	NA	NA	NA	NA	2739	201478717
0.579	1	0.6633	2.044885772	1	4.3600001	0.406073464	74.12990423	0.072130367	0.119218563	0.090770874	NA	NA	NA	NA	2738	201478717
NA	1	0.747	1.577588773	2	2.53	0.539481827	49.58080314	0.447938991	0.206170322	0.93971647	NA	NA	NA	08/15/2014	3162	201479256
0.495149248	1	0.4824	1.149031846	2	2.5999999	0.297600773	37.843822	0.416142246	0.005006477	0.479849428	NA	NA	NA	06/20/2016	3261	201479344
NA	1	0.2898	0.787886191	2	3.25	0.483395856	60.28919067	0.320151488	0.304165696	0.825343208	NA	NA	NA	08/15/2014	3256	201479344
0.632	1	0.2043	0.381734758	1	10.0799999	0.428147176	175.9793471	0.974684161	0.91223541	0.309169899	NA	NA	NA	NA	3069	201479081
0.567	1	0.1998	0.245683619	0	4.2600002	0.261057549	58.07408576	0.614111444	0.139509555	0.714311951	NA	NA	NA	NA	3065	201479081
0.012	1	0.0603	0.071178594	0	5.25	0.081379985	39.95974773	0.087404699	0.035099197	0.446338454	0	0	0	06/10/2015	3072	201479081
0.662	1	0.1485	0.260696535	0	3.8699999	0.280434684	54.68037027	0.235183393	0.036634552	0.558613447	NA	NA	NA	NA	3167	201479256
0.64	1	0.1719	0.37461254	0	4.46	0.171943721	49.34380714	0.919760574	0.883044592	0.85975624	NA	NA	NA	NA	3165	201479256
0.644	1	0.2133	0.265665008	0	5.1900001	0.152134722	54.01149095	0.692676531	0.982839011	0.735466349	NA	NA	NA	NA	3265	201479344
0.659	1	0.1782	0.206497679	0	4.9099998	0.114722607	44.37216443	0.618319051	0.026756769	0.70670942	NA	NA	NA	NA	3259	201479344
0.637	1	0.1368	0.298203207	0	3.25	0.483395856	60.28919067	0.674640168	0.370747061	0.452192773	NA	NA	NA	NA	3254	201479344
0.715	1	0.0882	0.140220469	1	6.1799998	0.506699061	117.3729835	0.042848667	0.714865113	0.322055601	0	0	0	NA	2999	201479032
0.675	1	0.081	0.08024035	0	6.1799998	0.506699061	117.3729835	0.633153928	0.875028498	0.885426478	0	0	0	NA	2992	201479032
1	1	1457.7543	1673.018834	1189	0.23	344.235326	113.8571198	0.360329142	0.247779267	0.258732124	0.006330307	1.093682238	5.186508557	NA	3194	201479317
1	1	1457.7624	1673.068469	1190	0.23	344.235326	113.8571198	0.424258521	0.834687172	0.43598614	0.127580217	1.209051335	60	NA	3193	201479317
0.675	1	1.0692	1.65657814	0	1.55	0.71041723	34.85724502	0.166354927	0.104313485	0.100994411	0.006330307	1.093682238	5.186508557	10/27/2014	3307	201479390
0.675	1	1.0701	1.701308592	1	1.55	0.71041723	34.85724502	0.456982552	0.295445097	0.260110869	0.002325318	0.022067593	0.022123552	10/27/2014	3308	201479390
0.861088662	1	2.9097	6.519138272	13	0.27	1.608419836	9.136253113	0.145371743	0.668458566	0.764967196	0	0	0	06/20/2016	3092	201479249
0.736	1	0.0603	0.655068343	0	0.33	1.326433484	10.1405457	0.346074646	0.996211308	0.720466098	0	0	0	06/10/2015	3159	201479249
0.612	1	0.1809	0.243583095	1	5.9200001	0.179620704	66.94290287	0.472353789	0.082303508	0.799035551	NA	NA	NA	NA	2851	201478836
0.61	1	0.3708	1.003051739	4	5.3600001	0.38527846	88.76807383	0.669980878	0.333652942	0.621695174	0.002635874	0.062980567	0.063922455	NA	2858	201478836
1	1	0.9639	1.265706909	8	6.1799998	0.506699061	117.3729835	0.96618905	0.055555535	0.917022775	0.001541994	0.19980679	0.809890888	06/20/2016	2994	201479032
1	1	0.9639	1.260658022	7	6.1799998	0.506699061	117.3729835	0.792306642	0.641726913	0.897789607	NA	NA	NA	06/20/2016	2993	201479032
0.621	1	0.0828	0.191923049	0	5.9200001	0.179620704	66.94290287	0.140373675	0.59387276	0.371593663	NA	NA	NA	NA	2850	201478836
1	1	0.9873	2.055083662	5	0.23	0.604856994	4.772641667	0.053889809	0.239510633	0.754164832	NA	NA	NA	06/20/2016	3017	201479081
0.646	1	0.3681	0.949618883	1	5.3600001	0.38527846	88.76807383	0.360090737	0.740342079	0.658621885	NA	NA	NA	NA	2856	201478836
